provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
DAERAH ISTIMEWA YOGYAKARTA,2020-04-03,13,0,3,0,3,0,7,0
DAERAH ISTIMEWA YOGYAKARTA,2020-04-04,18,5,3,0,3,0,12,5
DAERAH ISTIMEWA YOGYAKARTA,2020-04-05,19,1,3,0,3,0,13,1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-06,22,3,4,1,3,0,15,2
DAERAH ISTIMEWA YOGYAKARTA,2020-04-07,23,1,4,0,3,0,16,1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-08,23,0,7,3,6,3,10,-6
DAERAH ISTIMEWA YOGYAKARTA,2020-04-09,25,2,10,3,6,0,9,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-10,25,0,13,3,6,0,6,-3
DAERAH ISTIMEWA YOGYAKARTA,2020-04-11,25,0,13,0,6,0,6,0
DAERAH ISTIMEWA YOGYAKARTA,2020-04-12,25,0,18,5,6,0,1,-5
DAERAH ISTIMEWA YOGYAKARTA,2020-04-13,41,16,18,0,6,0,17,16
DAERAH ISTIMEWA YOGYAKARTA,2020-04-14,46,5,22,4,6,0,18,1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-15,47,1,22,0,6,0,19,1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-16,48,1,22,0,6,0,20,1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-17,49,1,25,3,7,1,17,-3
DAERAH ISTIMEWA YOGYAKARTA,2020-04-18,52,3,27,2,7,0,18,1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-19,52,0,28,1,7,0,17,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-20,54,2,28,0,7,0,19,2
DAERAH ISTIMEWA YOGYAKARTA,2020-04-21,57,3,31,3,7,0,19,0
DAERAH ISTIMEWA YOGYAKARTA,2020-04-22,60,3,36,5,7,0,17,-2
DAERAH ISTIMEWA YOGYAKARTA,2020-04-23,61,1,37,1,7,0,17,0
DAERAH ISTIMEWA YOGYAKARTA,2020-04-24,62,1,37,0,7,0,18,1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-25,64,2,37,0,7,0,20,2
DAERAH ISTIMEWA YOGYAKARTA,2020-04-26,67,3,37,0,7,0,23,3
DAERAH ISTIMEWA YOGYAKARTA,2020-04-27,68,1,39,2,7,0,22,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-04-28,78,10,40,1,7,0,31,9
DAERAH ISTIMEWA YOGYAKARTA,2020-04-29,79,1,43,3,7,0,29,-2
DAERAH ISTIMEWA YOGYAKARTA,2020-04-30,80,1,43,0,7,0,30,1
DAERAH ISTIMEWA YOGYAKARTA,2020-05-01,89,9,48,5,7,0,34,4
DAERAH ISTIMEWA YOGYAKARTA,2020-05-02,99,10,48,0,7,0,44,10
DAERAH ISTIMEWA YOGYAKARTA,2020-05-03,100,1,48,0,7,0,45,1
DAERAH ISTIMEWA YOGYAKARTA,2020-05-04,100,0,52,4,7,0,41,-4
DAERAH ISTIMEWA YOGYAKARTA,2020-05-05,106,6,53,1,7,0,46,5
DAERAH ISTIMEWA YOGYAKARTA,2020-05-06,107,1,58,5,7,0,42,-4
DAERAH ISTIMEWA YOGYAKARTA,2020-05-07,122,15,59,1,7,0,56,14
DAERAH ISTIMEWA YOGYAKARTA,2020-05-08,128,6,59,0,7,0,62,6
DAERAH ISTIMEWA YOGYAKARTA,2020-05-09,131,3,61,2,7,0,63,1
DAERAH ISTIMEWA YOGYAKARTA,2020-05-10,138,7,61,0,7,0,70,7
DAERAH ISTIMEWA YOGYAKARTA,2020-05-11,144,6,67,6,8,1,69,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-05-12,154,10,67,0,8,0,79,10
DAERAH ISTIMEWA YOGYAKARTA,2020-05-13,166,12,68,1,8,0,90,11
DAERAH ISTIMEWA YOGYAKARTA,2020-05-14,170,4,75,7,8,0,87,-3
DAERAH ISTIMEWA YOGYAKARTA,2020-05-15,173,3,87,12,8,0,78,-9
DAERAH ISTIMEWA YOGYAKARTA,2020-05-16,179,6,88,1,8,0,83,5
DAERAH ISTIMEWA YOGYAKARTA,2020-05-17,184,5,91,3,8,0,85,2
DAERAH ISTIMEWA YOGYAKARTA,2020-05-18,185,1,94,3,8,0,83,-2
DAERAH ISTIMEWA YOGYAKARTA,2020-05-19,192,7,106,12,8,0,78,-5
DAERAH ISTIMEWA YOGYAKARTA,2020-05-20,194,2,114,8,8,0,72,-6
DAERAH ISTIMEWA YOGYAKARTA,2020-05-21,200,6,121,7,8,0,71,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-05-22,205,5,123,2,8,0,74,3
DAERAH ISTIMEWA YOGYAKARTA,2020-05-23,210,5,129,6,8,0,73,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-05-24,211,1,133,4,8,0,70,-3
DAERAH ISTIMEWA YOGYAKARTA,2020-05-25,211,0,134,1,8,0,69,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-05-26,211,0,138,4,8,0,65,-4
DAERAH ISTIMEWA YOGYAKARTA,2020-05-27,213,2,147,9,8,0,58,-7
DAERAH ISTIMEWA YOGYAKARTA,2020-05-28,213,0,155,8,8,0,50,-8
DAERAH ISTIMEWA YOGYAKARTA,2020-05-29,215,2,161,6,8,0,46,-4
DAERAH ISTIMEWA YOGYAKARTA,2020-05-30,218,3,162,1,8,0,48,2
DAERAH ISTIMEWA YOGYAKARTA,2020-05-31,221,3,169,7,8,0,44,-4
DAERAH ISTIMEWA YOGYAKARTA,2020-06-01,222,1,169,0,8,0,45,1
DAERAH ISTIMEWA YOGYAKARTA,2020-06-02,222,0,170,1,8,0,44,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-06-03,222,0,171,1,8,0,43,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-06-04,222,0,174,3,8,0,40,-3
DAERAH ISTIMEWA YOGYAKARTA,2020-06-05,223,1,180,6,8,0,35,-5
DAERAH ISTIMEWA YOGYAKARTA,2020-06-06,227,4,185,5,8,0,34,-1
DAERAH ISTIMEWA YOGYAKARTA,2020-06-07,229,2,187,2,8,0,34,0
DAERAH ISTIMEWA YOGYAKARTA,2020-06-08,232,3,194,7,8,0,30,-4
DAERAH ISTIMEWA YOGYAKARTA,2020-06-09,234,2,194,0,8,0,32,2
DAERAH ISTIMEWA YOGYAKARTA,2020-06-10,235,1,195,1,8,0,32,0
DAERAH ISTIMEWA YOGYAKARTA,2020-06-11,237,2,200,5,8,0,29,-3
DAERAH ISTIMEWA YOGYAKARTA,2020-06-12,247,10,205,5,8,0,34,5
DAERAH ISTIMEWA YOGYAKARTA,2020-06-13,249,2,211,6,8,0,30,-4
DAERAH ISTIMEWA YOGYAKARTA,2020-06-14,254,5,211,0,8,0,35,5
DAERAH ISTIMEWA YOGYAKARTA,2020-06-15,257,3,213,2,8,0,36,1
DAERAH ISTIMEWA YOGYAKARTA,2020-06-16,258,1,216,3,8,0,34,-2
DAERAH ISTIMEWA YOGYAKARTA,2020-06-17,261,3,216,0,8,0,37,3
KALIMANTAN UTARA,2020-03-28,2,2,0,0,0,0,2,2
KALIMANTAN UTARA,2020-03-29,2,0,0,0,0,0,2,0
KALIMANTAN UTARA,2020-03-30,2,0,0,0,0,0,2,0
KALIMANTAN UTARA,2020-03-31,2,0,0,0,0,0,2,0
KALIMANTAN UTARA,2020-04-01,2,0,0,0,0,0,2,0
KALIMANTAN UTARA,2020-04-02,2,0,0,0,0,0,2,0
KALIMANTAN UTARA,2020-04-03,8,6,0,0,0,0,8,6
KALIMANTAN UTARA,2020-04-04,8,0,0,0,0,0,8,0
KALIMANTAN UTARA,2020-04-05,8,0,0,0,0,0,8,0
KALIMANTAN UTARA,2020-04-06,15,7,0,0,0,0,15,7
KALIMANTAN UTARA,2020-04-07,15,0,0,0,0,0,15,0
KALIMANTAN UTARA,2020-04-08,16,1,0,0,0,0,16,1
KALIMANTAN UTARA,2020-04-09,16,0,0,0,0,0,16,0
KALIMANTAN UTARA,2020-04-10,16,0,0,0,0,0,16,0
KALIMANTAN UTARA,2020-04-11,16,0,0,0,1,1,15,-1
KALIMANTAN UTARA,2020-04-12,16,0,0,0,1,0,15,0
KALIMANTAN UTARA,2020-04-13,16,0,0,0,1,0,15,0
KALIMANTAN UTARA,2020-04-14,16,0,0,0,1,0,15,0
KALIMANTAN UTARA,2020-04-15,20,4,1,1,1,0,18,3
KALIMANTAN UTARA,2020-04-16,28,8,2,1,1,0,25,7
KALIMANTAN UTARA,2020-04-17,47,19,2,0,1,0,44,19
KALIMANTAN UTARA,2020-04-18,50,3,2,0,1,0,47,3
KALIMANTAN UTARA,2020-04-19,69,19,2,0,1,0,66,19
KALIMANTAN UTARA,2020-04-20,73,4,2,0,1,0,70,4
KALIMANTAN UTARA,2020-04-21,77,4,2,0,1,0,74,4
KALIMANTAN UTARA,2020-04-22,77,0,2,0,1,0,74,0
KALIMANTAN UTARA,2020-04-23,77,0,2,0,1,0,74,0
KALIMANTAN UTARA,2020-04-24,77,0,2,0,1,0,74,0
KALIMANTAN UTARA,2020-04-25,83,6,2,0,1,0,80,6
KALIMANTAN UTARA,2020-04-26,89,6,2,0,1,0,86,6
KALIMANTAN UTARA,2020-04-27,90,1,2,0,1,0,87,1
KALIMANTAN UTARA,2020-04-28,92,2,2,0,1,0,89,2
KALIMANTAN UTARA,2020-04-29,92,0,4,2,1,0,87,-2
KALIMANTAN UTARA,2020-04-30,100,8,4,0,1,0,95,8
KALIMANTAN UTARA,2020-05-01,115,15,5,1,1,0,109,14
KALIMANTAN UTARA,2020-05-02,122,7,5,0,1,0,116,7
KALIMANTAN UTARA,2020-05-03,122,0,5,0,1,0,116,0
KALIMANTAN UTARA,2020-05-04,130,8,5,0,1,0,124,8
KALIMANTAN UTARA,2020-05-05,131,1,6,1,1,0,124,0
KALIMANTAN UTARA,2020-05-06,131,0,6,0,1,0,124,0
KALIMANTAN UTARA,2020-05-07,131,0,6,0,1,0,124,0
KALIMANTAN UTARA,2020-05-08,131,0,6,0,1,0,124,0
KALIMANTAN UTARA,2020-05-09,131,0,6,0,1,0,124,0
KALIMANTAN UTARA,2020-05-10,131,0,7,1,1,0,123,-1
KALIMANTAN UTARA,2020-05-11,132,1,7,0,1,0,124,1
KALIMANTAN UTARA,2020-05-12,132,0,12,5,1,0,119,-5
KALIMANTAN UTARA,2020-05-13,138,6,18,6,1,0,119,0
KALIMANTAN UTARA,2020-05-14,138,0,20,2,1,0,117,-2
KALIMANTAN UTARA,2020-05-15,141,3,29,9,1,0,111,-6
KALIMANTAN UTARA,2020-05-16,153,12,41,12,1,0,111,0
KALIMANTAN UTARA,2020-05-17,155,2,41,0,1,0,113,2
KALIMANTAN UTARA,2020-05-18,155,0,46,5,1,0,108,-5
KALIMANTAN UTARA,2020-05-19,160,5,51,5,1,0,108,0
KALIMANTAN UTARA,2020-05-20,160,0,51,0,1,0,108,0
KALIMANTAN UTARA,2020-05-21,162,2,54,3,1,0,107,-1
KALIMANTAN UTARA,2020-05-22,163,1,57,3,1,0,105,-2
KALIMANTAN UTARA,2020-05-23,163,0,57,0,1,0,105,0
KALIMANTAN UTARA,2020-05-24,164,1,59,2,1,0,104,-1
KALIMANTAN UTARA,2020-05-25,164,0,66,7,1,0,97,-7
KALIMANTAN UTARA,2020-05-26,164,0,69,3,2,1,93,-4
KALIMANTAN UTARA,2020-05-27,165,1,69,0,2,0,94,1
KALIMANTAN UTARA,2020-05-28,165,0,70,1,2,0,93,-1
KALIMANTAN UTARA,2020-05-29,165,0,72,2,2,0,91,-2
KALIMANTAN UTARA,2020-05-30,165,0,72,0,2,0,91,0
KALIMANTAN UTARA,2020-05-31,165,0,72,0,2,0,91,0
KALIMANTAN UTARA,2020-06-01,165,0,80,8,2,0,83,-8
KALIMANTAN UTARA,2020-06-02,165,0,82,2,2,0,81,-2
KALIMANTAN UTARA,2020-06-03,165,0,89,7,2,0,74,-7
KALIMANTAN UTARA,2020-06-04,165,0,89,0,2,0,74,0
KALIMANTAN UTARA,2020-06-05,167,2,94,5,2,0,71,-3
KALIMANTAN UTARA,2020-06-06,168,1,108,14,2,0,58,-13
KALIMANTAN UTARA,2020-06-07,169,1,119,11,2,0,48,-10
KALIMANTAN UTARA,2020-06-08,169,0,129,10,2,0,38,-10
KALIMANTAN UTARA,2020-06-09,170,1,130,1,2,0,38,0
KALIMANTAN UTARA,2020-06-10,170,0,133,3,2,0,35,-3
KALIMANTAN UTARA,2020-06-11,170,0,135,2,2,0,33,-2
KALIMANTAN UTARA,2020-06-12,170,0,135,0,2,0,33,0
KALIMANTAN UTARA,2020-06-13,170,0,137,2,2,0,31,-2
KALIMANTAN UTARA,2020-06-14,170,0,137,0,2,0,31,0
KALIMANTAN UTARA,2020-06-15,170,0,137,0,2,0,31,0
KALIMANTAN UTARA,2020-06-16,171,1,145,8,2,0,24,-7
KEPULAUAN RIAU,2020-03-30,1,1,0,0,2,2,-1,-1
KEPULAUAN RIAU,2020-03-31,2,1,0,0,2,0,0,1
KEPULAUAN RIAU,2020-04-01,2,0,0,0,2,0,0,0
KEPULAUAN RIAU,2020-04-02,2,0,2,2,3,1,-3,-3
KEPULAUAN RIAU,2020-04-03,4,2,2,0,3,0,-1,2
KEPULAUAN RIAU,2020-04-04,4,0,2,0,3,0,-1,0
KEPULAUAN RIAU,2020-04-05,5,1,2,0,3,0,0,1
KEPULAUAN RIAU,2020-04-06,5,0,2,0,3,0,0,0
KEPULAUAN RIAU,2020-04-07,5,0,2,0,3,0,0,0
KEPULAUAN RIAU,2020-04-08,5,0,2,0,3,0,0,0
KEPULAUAN RIAU,2020-04-09,16,11,2,0,3,0,11,11
KEPULAUAN RIAU,2020-04-10,16,0,2,0,3,0,11,0
KEPULAUAN RIAU,2020-04-11,16,0,2,0,4,1,10,-1
KEPULAUAN RIAU,2020-04-12,16,0,2,0,5,1,9,-1
KEPULAUAN RIAU,2020-04-13,16,0,2,0,5,0,9,0
KEPULAUAN RIAU,2020-04-14,22,6,2,0,6,1,14,5
KEPULAUAN RIAU,2020-04-15,27,5,5,3,6,0,16,2
KEPULAUAN RIAU,2020-04-16,34,7,5,0,6,0,23,7
KEPULAUAN RIAU,2020-04-17,53,19,6,1,6,0,41,18
KEPULAUAN RIAU,2020-04-18,74,21,6,0,6,0,62,21
KEPULAUAN RIAU,2020-04-19,74,0,6,0,6,0,62,0
KEPULAUAN RIAU,2020-04-20,74,0,8,2,7,1,59,-3
KEPULAUAN RIAU,2020-04-21,76,2,9,1,7,0,60,1
KEPULAUAN RIAU,2020-04-22,76,0,9,0,7,0,60,0
KEPULAUAN RIAU,2020-04-23,78,2,9,0,7,0,62,2
KEPULAUAN RIAU,2020-04-24,78,0,9,0,7,0,62,0
KEPULAUAN RIAU,2020-04-25,78,0,11,2,7,0,60,-2
KEPULAUAN RIAU,2020-04-26,80,2,11,0,7,0,62,2
KEPULAUAN RIAU,2020-04-27,81,1,11,0,7,0,63,1
KEPULAUAN RIAU,2020-04-28,84,3,11,0,8,1,65,2
KEPULAUAN RIAU,2020-04-29,84,0,15,4,8,0,61,-4
KEPULAUAN RIAU,2020-04-30,84,0,15,0,8,0,61,0
KEPULAUAN RIAU,2020-05-01,84,0,39,24,8,0,37,-24
KEPULAUAN RIAU,2020-05-02,84,0,48,9,8,0,28,-9
KEPULAUAN RIAU,2020-05-03,87,3,49,1,9,1,29,1
KEPULAUAN RIAU,2020-05-04,87,0,52,3,9,0,26,-3
KEPULAUAN RIAU,2020-05-05,92,5,55,3,9,0,28,2
KEPULAUAN RIAU,2020-05-06,93,1,61,6,9,0,23,-5
KEPULAUAN RIAU,2020-05-07,93,0,62,1,9,0,22,-1
KEPULAUAN RIAU,2020-05-08,95,2,68,6,9,0,18,-4
KEPULAUAN RIAU,2020-05-09,96,1,69,1,10,1,17,-1
KEPULAUAN RIAU,2020-05-10,96,0,70,1,10,0,16,-1
KEPULAUAN RIAU,2020-05-11,99,3,76,6,10,0,13,-3
KEPULAUAN RIAU,2020-05-12,101,2,78,2,10,0,13,0
KEPULAUAN RIAU,2020-05-13,106,5,78,0,10,0,18,5
KEPULAUAN RIAU,2020-05-14,106,0,78,0,10,0,18,0
KEPULAUAN RIAU,2020-05-15,110,4,81,3,10,0,19,1
KEPULAUAN RIAU,2020-05-16,111,1,81,0,10,0,20,1
KEPULAUAN RIAU,2020-05-17,111,0,81,0,11,1,19,-1
KEPULAUAN RIAU,2020-05-18,122,11,81,0,11,0,30,11
KEPULAUAN RIAU,2020-05-19,135,13,81,0,11,0,43,13
KEPULAUAN RIAU,2020-05-20,135,0,81,0,11,0,43,0
KEPULAUAN RIAU,2020-05-21,135,0,81,0,11,0,43,0
KEPULAUAN RIAU,2020-05-22,136,1,85,4,11,0,40,-3
KEPULAUAN RIAU,2020-05-23,145,9,86,1,12,1,47,7
KEPULAUAN RIAU,2020-05-24,149,4,86,0,12,0,51,4
KEPULAUAN RIAU,2020-05-25,149,0,86,0,12,0,51,0
KEPULAUAN RIAU,2020-05-26,149,0,87,1,13,1,49,-2
KEPULAUAN RIAU,2020-05-27,157,8,89,2,13,0,55,6
KEPULAUAN RIAU,2020-05-28,170,13,95,6,14,1,61,6
KEPULAUAN RIAU,2020-05-29,173,3,100,5,14,0,59,-2
KEPULAUAN RIAU,2020-05-30,191,18,100,0,14,0,77,18
KEPULAUAN RIAU,2020-05-31,191,0,100,0,15,1,76,-1
KEPULAUAN RIAU,2020-06-01,191,0,100,0,15,0,76,0
KEPULAUAN RIAU,2020-06-02,203,12,100,0,15,0,88,12
KEPULAUAN RIAU,2020-06-03,203,0,101,1,15,0,87,-1
KEPULAUAN RIAU,2020-06-04,214,11,102,1,15,0,97,10
KEPULAUAN RIAU,2020-06-05,217,3,113,11,15,0,89,-8
KEPULAUAN RIAU,2020-06-06,221,4,118,5,15,0,88,-1
KEPULAUAN RIAU,2020-06-07,222,1,118,0,15,0,89,1
KEPULAUAN RIAU,2020-06-08,223,1,120,2,15,0,88,-1
KEPULAUAN RIAU,2020-06-09,223,0,121,1,15,0,87,-1
KEPULAUAN RIAU,2020-06-10,223,0,126,5,15,0,82,-5
KEPULAUAN RIAU,2020-06-11,233,10,126,0,15,0,92,10
KEPULAUAN RIAU,2020-06-12,233,0,135,9,15,0,83,-9
KEPULAUAN RIAU,2020-06-13,234,1,140,5,15,0,79,-4
KEPULAUAN RIAU,2020-06-14,234,0,154,14,15,0,65,-14
KEPULAUAN RIAU,2020-06-15,249,15,157,3,15,0,77,12
KEPULAUAN RIAU,2020-06-16,249,0,159,2,15,0,75,-2
KEPULAUAN RIAU,2020-06-17,258,9,159,0,15,0,84,9
KALIMANTAN BARAT,2020-03-29,5,5,2,2,0,0,3,3
KALIMANTAN BARAT,2020-03-30,6,1,2,0,0,0,4,1
KALIMANTAN BARAT,2020-03-31,6,0,2,0,0,0,4,0
KALIMANTAN BARAT,2020-04-01,7,1,2,0,0,0,5,1
KALIMANTAN BARAT,2020-04-02,7,0,2,0,1,1,4,-1
KALIMANTAN BARAT,2020-04-03,7,0,2,0,1,0,4,0
KALIMANTAN BARAT,2020-04-04,7,0,2,0,1,0,4,0
KALIMANTAN BARAT,2020-04-05,7,0,2,0,1,0,4,0
KALIMANTAN BARAT,2020-04-06,7,0,2,0,1,0,4,0
KALIMANTAN BARAT,2020-04-07,7,0,3,1,1,0,3,-1
KALIMANTAN BARAT,2020-04-08,7,0,3,0,1,0,3,0
KALIMANTAN BARAT,2020-04-09,7,0,3,0,1,0,3,0
KALIMANTAN BARAT,2020-04-10,7,0,3,0,1,0,3,0
KALIMANTAN BARAT,2020-04-11,7,0,3,0,1,0,3,0
KALIMANTAN BARAT,2020-04-12,10,3,3,0,1,0,6,3
KALIMANTAN BARAT,2020-04-13,10,0,3,0,1,0,6,0
KALIMANTAN BARAT,2020-04-14,10,0,5,2,1,0,4,-2
KALIMANTAN BARAT,2020-04-15,10,0,5,0,1,0,4,0
KALIMANTAN BARAT,2020-04-16,18,8,5,0,1,0,12,8
KALIMANTAN BARAT,2020-04-17,18,0,5,0,1,0,12,0
KALIMANTAN BARAT,2020-04-18,18,0,5,0,1,0,12,0
KALIMANTAN BARAT,2020-04-19,18,0,5,0,1,0,12,0
KALIMANTAN BARAT,2020-04-20,18,0,5,0,1,0,12,0
KALIMANTAN BARAT,2020-04-21,24,6,6,1,1,0,17,5
KALIMANTAN BARAT,2020-04-22,28,4,7,1,1,0,20,3
KALIMANTAN BARAT,2020-04-23,47,19,7,0,1,0,39,19
KALIMANTAN BARAT,2020-04-24,47,0,7,0,1,0,39,0
KALIMANTAN BARAT,2020-04-25,48,1,7,0,1,0,40,1
KALIMANTAN BARAT,2020-04-26,48,0,7,0,1,0,40,0
KALIMANTAN BARAT,2020-04-27,48,0,7,0,1,0,40,0
KALIMANTAN BARAT,2020-04-28,48,0,7,0,1,0,40,0
KALIMANTAN BARAT,2020-04-29,55,7,7,0,1,0,47,7
KALIMANTAN BARAT,2020-04-30,55,0,7,0,1,0,47,0
KALIMANTAN BARAT,2020-05-01,58,3,7,0,1,0,50,3
KALIMANTAN BARAT,2020-05-02,65,7,7,0,1,0,57,7
KALIMANTAN BARAT,2020-05-03,67,2,7,0,1,0,59,2
KALIMANTAN BARAT,2020-05-04,70,3,7,0,1,0,62,3
KALIMANTAN BARAT,2020-05-05,70,0,7,0,1,0,62,0
KALIMANTAN BARAT,2020-05-06,87,17,10,3,1,0,76,14
KALIMANTAN BARAT,2020-05-07,92,5,10,0,1,0,81,5
KALIMANTAN BARAT,2020-05-08,92,0,10,0,1,0,81,0
KALIMANTAN BARAT,2020-05-09,115,23,10,0,1,0,104,23
KALIMANTAN BARAT,2020-05-10,117,2,10,0,1,0,106,2
KALIMANTAN BARAT,2020-05-11,117,0,10,0,1,0,106,0
KALIMANTAN BARAT,2020-05-12,120,3,19,9,1,0,100,-6
KALIMANTAN BARAT,2020-05-13,126,6,21,2,2,1,103,3
KALIMANTAN BARAT,2020-05-14,126,0,21,0,2,0,103,0
KALIMANTAN BARAT,2020-05-15,126,0,21,0,2,0,103,0
KALIMANTAN BARAT,2020-05-16,128,2,21,0,2,0,105,2
KALIMANTAN BARAT,2020-05-17,129,1,23,2,2,0,104,-1
KALIMANTAN BARAT,2020-05-18,129,0,31,8,2,0,96,-8
KALIMANTAN BARAT,2020-05-19,129,0,31,0,2,0,96,0
KALIMANTAN BARAT,2020-05-20,129,0,31,0,2,0,96,0
KALIMANTAN BARAT,2020-05-21,130,1,36,5,2,0,92,-4
KALIMANTAN BARAT,2020-05-22,137,7,37,1,2,0,98,6
KALIMANTAN BARAT,2020-05-23,165,28,37,0,2,0,126,28
KALIMANTAN BARAT,2020-05-24,165,0,37,0,2,0,126,0
KALIMANTAN BARAT,2020-05-25,172,7,42,5,2,0,128,2
KALIMANTAN BARAT,2020-05-26,173,1,43,1,2,0,128,0
KALIMANTAN BARAT,2020-05-27,180,7,43,0,2,0,135,7
KALIMANTAN BARAT,2020-05-28,181,1,43,0,2,0,136,1
KALIMANTAN BARAT,2020-05-29,181,0,46,3,2,0,133,-3
KALIMANTAN BARAT,2020-05-30,181,0,46,0,2,0,133,0
KALIMANTAN BARAT,2020-05-31,186,5,51,5,2,0,133,0
KALIMANTAN BARAT,2020-06-01,193,7,54,3,2,0,137,4
KALIMANTAN BARAT,2020-06-02,193,0,54,0,2,0,137,0
KALIMANTAN BARAT,2020-06-03,199,6,78,24,2,0,119,-18
KALIMANTAN BARAT,2020-06-04,199,0,93,15,2,0,104,-15
KALIMANTAN BARAT,2020-06-05,202,3,108,15,2,0,92,-12
KALIMANTAN BARAT,2020-06-06,207,5,113,5,2,0,92,0
KALIMANTAN BARAT,2020-06-07,207,0,113,0,2,0,92,0
KALIMANTAN BARAT,2020-06-08,207,0,116,3,2,0,89,-3
KALIMANTAN BARAT,2020-06-09,231,24,117,1,2,0,112,23
KALIMANTAN BARAT,2020-06-10,242,11,137,20,2,0,103,-9
KALIMANTAN BARAT,2020-06-11,242,0,144,7,2,0,96,-7
KALIMANTAN BARAT,2020-06-12,264,22,145,1,2,0,117,21
KALIMANTAN BARAT,2020-06-13,264,0,149,4,2,0,113,-4
KALIMANTAN BARAT,2020-06-14,265,1,158,9,2,0,105,-8
KALIMANTAN BARAT,2020-06-15,265,0,165,7,2,0,98,-7
KALIMANTAN BARAT,2020-06-16,267,2,166,1,2,0,99,1
KALIMANTAN BARAT,2020-06-17,279,12,166,0,2,0,111,12
SULAWESI TENGGARA,2020-04-03,2,2,0,0,0,0,2,2
SULAWESI TENGGARA,2020-04-04,2,0,1,1,0,0,1,-1
SULAWESI TENGGARA,2020-04-05,2,0,1,0,0,0,1,0
SULAWESI TENGGARA,2020-04-06,3,1,1,0,0,0,2,1
SULAWESI TENGGARA,2020-04-07,3,0,1,0,0,0,2,0
SULAWESI TENGGARA,2020-04-08,7,4,1,0,0,0,6,4
SULAWESI TENGGARA,2020-04-09,12,5,1,0,0,0,11,5
SULAWESI TENGGARA,2020-04-10,12,0,1,0,0,0,11,0
SULAWESI TENGGARA,2020-04-11,13,1,1,0,1,1,11,0
SULAWESI TENGGARA,2020-04-12,13,0,1,0,1,0,11,0
SULAWESI TENGGARA,2020-04-13,13,0,1,0,1,0,11,0
SULAWESI TENGGARA,2020-04-14,13,0,1,0,1,0,11,0
SULAWESI TENGGARA,2020-04-15,21,8,4,3,1,0,16,5
SULAWESI TENGGARA,2020-04-16,24,3,4,0,1,0,19,3
SULAWESI TENGGARA,2020-04-17,24,0,4,0,1,0,19,0
SULAWESI TENGGARA,2020-04-18,24,0,4,0,2,1,18,-1
SULAWESI TENGGARA,2020-04-19,33,9,4,0,2,0,27,9
SULAWESI TENGGARA,2020-04-20,33,0,4,0,2,0,27,0
SULAWESI TENGGARA,2020-04-21,33,0,4,0,2,0,27,0
SULAWESI TENGGARA,2020-04-22,33,0,4,0,2,0,27,0
SULAWESI TENGGARA,2020-04-23,33,0,4,0,2,0,27,0
SULAWESI TENGGARA,2020-04-24,38,5,5,1,2,0,31,4
SULAWESI TENGGARA,2020-04-25,38,0,5,0,2,0,31,0
SULAWESI TENGGARA,2020-04-26,42,4,6,1,2,0,34,3
SULAWESI TENGGARA,2020-04-27,42,0,6,0,2,0,34,0
SULAWESI TENGGARA,2020-04-28,42,0,6,0,2,0,34,0
SULAWESI TENGGARA,2020-04-29,50,8,6,0,2,0,42,8
SULAWESI TENGGARA,2020-04-30,59,9,10,4,2,0,47,5
SULAWESI TENGGARA,2020-05-01,59,0,11,1,2,0,46,-1
SULAWESI TENGGARA,2020-05-02,61,2,11,0,2,0,48,2
SULAWESI TENGGARA,2020-05-03,61,0,11,0,3,1,47,-1
SULAWESI TENGGARA,2020-05-04,61,0,11,0,3,0,47,0
SULAWESI TENGGARA,2020-05-05,66,5,15,4,3,0,48,1
SULAWESI TENGGARA,2020-05-06,66,0,15,0,3,0,48,0
SULAWESI TENGGARA,2020-05-07,66,0,15,0,3,0,48,0
SULAWESI TENGGARA,2020-05-08,67,1,15,0,3,0,49,1
SULAWESI TENGGARA,2020-05-09,68,1,15,0,3,0,50,1
SULAWESI TENGGARA,2020-05-10,73,5,16,1,3,0,54,4
SULAWESI TENGGARA,2020-05-11,73,0,16,0,3,0,54,0
SULAWESI TENGGARA,2020-05-12,73,0,16,0,3,0,54,0
SULAWESI TENGGARA,2020-05-13,163,90,17,1,4,1,142,88
SULAWESI TENGGARA,2020-05-14,163,0,17,0,4,0,142,0
SULAWESI TENGGARA,2020-05-15,180,17,19,2,4,0,157,15
