date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-21,1,1,0,0,0,0,1,1
2020-03-25,1,0,0,0,0,0,1,0
2020-03-29,1,0,0,0,0,0,1,0
2020-04-02,1,0,0,0,0,0,1,0
2020-04-06,2,1,1,1,0,0,1,0
2020-04-10,2,0,1,0,0,0,1,0
2020-04-14,4,2,2,1,0,0,2,1
2020-04-18,4,0,2,0,0,0,2,0
2020-04-22,14,10,3,1,0,0,11,9
2020-04-26,26,12,4,1,0,0,22,11
2020-04-30,50,24,6,2,0,0,44,22
2020-05-04,50,0,6,0,0,0,44,0
2020-05-08,54,4,9,3,0,0,45,1
2020-05-12,85,31,13,4,4,4,68,23
2020-05-16,95,10,13,0,4,0,78,10
2020-05-20,99,4,13,0,4,0,82,4
2020-05-24,119,20,21,8,6,2,92,10
2020-05-28,153,34,27,6,11,5,115,23
2020-06-01,177,24,30,3,18,7,129,14
2020-06-05,186,9,33,3,18,0,135,6
2020-06-09,284,98,40,7,22,4,222,87
2020-06-13,314,30,48,8,22,0,244,22
2020-06-17,399,85,56,8,23,1,320,76
2020-06-21,559,160,88,32,26,3,445,125
2020-06-25,718,159,103,15,31,5,584,139
2020-06-29,937,219,117,14,31,0,789,205
2020-07-03,950,13,123,6,32,1,795,6
2020-07-07,1099,149,132,9,34,2,933,138
2020-07-11,1143,44,137,5,39,5,967,34
