date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-24,1,1,0,0,0,0,1,1
2020-03-27,1,0,0,0,0,0,1,0
2020-03-30,1,0,0,0,0,0,1,0
2020-04-02,1,0,0,0,0,0,1,0
2020-04-05,1,0,0,0,0,0,1,0
2020-04-08,3,2,0,0,0,0,3,2
2020-04-11,3,0,0,0,0,0,3,0
2020-04-14,11,8,0,0,0,0,11,8
2020-04-17,14,3,0,0,0,0,14,3
2020-04-20,17,3,9,9,0,0,8,-6
2020-04-23,17,0,9,0,0,0,8,0
2020-04-26,20,3,10,1,0,0,10,2
2020-04-29,23,3,11,1,0,0,12,2
2020-05-02,23,0,11,0,0,0,12,0
2020-05-05,23,0,11,0,0,0,12,0
2020-05-08,32,9,11,0,2,2,19,7
2020-05-11,32,0,16,5,4,2,12,-7
2020-05-14,62,30,16,0,4,0,42,30
2020-05-17,84,22,20,4,6,2,58,16
2020-05-20,124,40,20,0,7,1,97,39
2020-05-23,157,33,21,1,7,0,129,32
2020-05-26,160,3,26,5,7,0,127,-2
2020-05-29,215,55,34,8,8,1,173,46
2020-06-01,223,8,35,1,8,0,180,7
2020-06-04,238,15,61,26,8,0,169,-11
2020-06-07,269,31,66,5,8,0,195,26
2020-06-10,328,59,88,22,8,0,232,37
2020-06-13,399,71,104,16,10,2,285,53
2020-06-16,496,97,110,6,13,3,373,88
2020-06-19,544,48,135,25,13,0,396,23
2020-06-22,633,89,163,28,13,0,457,61
2020-06-25,684,51,189,26,14,1,481,24
2020-06-28,711,27,229,40,15,1,467,-14
2020-07-01,749,38,281,52,16,1,452,-15
2020-07-04,775,26,374,93,17,1,384,-68
2020-07-07,830,55,413,39,17,0,400,16
2020-07-10,858,28,508,95,17,0,333,-67
2020-07-13,900,42,567,59,17,0,316,-17
2020-07-16,926,26,597,30,17,0,312,-4
2020-07-19,960,34,602,5,20,3,338,26
2020-07-22,998,38,621,19,20,0,357,19
2020-07-25,1016,18,631,10,20,0,365,8
2020-07-28,1068,52,680,49,22,2,366,1
2020-07-31,1093,25,698,18,23,1,372,6
2020-08-03,1135,42,749,51,23,0,363,-9
2020-08-06,1221,86,778,29,25,2,418,55
2020-08-09,1330,109,790,12,25,0,515,97
2020-08-12,1367,37,884,94,25,0,458,-57
2020-08-15,1448,81,936,52,28,3,484,26
2020-08-18,1530,82,973,37,30,2,527,43
2020-08-21,1611,81,994,21,31,1,586,59
2020-08-24,1677,66,1006,12,31,0,640,54
2020-08-25,1742,65,1051,45,32,1,659,19
