date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-19,1,1,0,0,0,0,1,1
2020-03-25,1,0,0,0,0,0,1,0
2020-03-31,1,0,0,0,0,0,1,0
2020-04-06,2,1,1,1,0,0,1,0
2020-04-12,4,2,2,1,0,0,2,1
2020-04-18,14,10,2,0,0,0,12,10
2020-04-24,26,12,4,2,0,0,22,10
2020-04-30,50,24,6,2,0,0,44,22
2020-05-06,54,4,9,3,0,0,45,1
2020-05-12,92,38,13,4,4,4,75,30
2020-05-18,99,7,13,0,4,0,82,7
2020-05-24,139,40,21,8,7,3,111,29
2020-05-30,177,38,30,9,18,11,129,18
2020-06-05,227,50,37,7,18,0,172,43
2020-06-11,314,87,48,11,22,4,244,72
2020-06-17,430,116,70,22,25,3,335,91
2020-06-23,718,288,103,33,31,6,584,249
2020-06-29,950,232,123,20,32,1,795,211
2020-07-05,1099,149,132,9,34,2,933,138
2020-07-11,1143,44,137,5,39,5,967,34
