date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-02,0,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-14,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-18,0,0,0,0,0,0,0,0
2020-03-19,2,2,0,0,0,0,2,2
2020-03-20,2,0,0,0,0,0,2,0
2020-03-21,2,0,0,0,0,0,2,0
2020-03-22,2,0,0,0,0,0,2,0
2020-03-23,2,0,0,0,1,1,1,-1
2020-03-24,4,2,0,0,1,0,3,2
2020-03-25,13,9,0,0,1,0,12,9
2020-03-26,27,14,0,0,1,0,26,14
2020-03-27,29,2,0,0,1,0,28,2
2020-03-28,32,3,0,0,1,0,31,3
2020-03-29,47,15,0,0,1,0,46,15
2020-03-30,51,4,0,0,3,2,48,2
2020-03-31,51,0,0,0,4,1,47,-1
2020-04-01,65,14,0,0,4,0,61,14
2020-04-02,65,0,4,4,6,2,55,-6
2020-04-03,80,15,4,0,6,0,70,15
2020-04-04,80,0,9,5,8,2,63,-7
2020-04-05,82,2,20,11,10,2,52,-11
2020-04-06,111,29,20,0,10,0,81,29
2020-04-07,121,10,22,2,10,0,89,8
2020-04-08,126,5,24,2,11,1,91,2
2020-04-09,132,6,24,0,11,0,97,6
2020-04-10,165,33,24,0,12,1,129,32
2020-04-11,176,11,24,0,18,6,134,5
2020-04-12,221,45,24,0,18,0,179,45
2020-04-13,221,0,30,6,19,1,172,-7
2020-04-14,229,8,34,4,22,3,173,1
2020-04-15,239,10,43,9,23,1,173,0
2020-04-16,266,27,43,0,25,2,198,25
2020-04-17,331,65,45,2,27,2,259,61
2020-04-18,341,10,50,5,29,2,262,3
2020-04-19,368,27,60,10,30,1,278,16
2020-04-20,368,0,69,9,31,1,268,-10
2020-04-21,374,6,69,0,33,2,272,4
2020-04-22,387,13,74,5,33,0,280,8
2020-04-23,397,10,79,5,33,0,285,5
2020-04-24,419,22,80,1,33,0,306,21
2020-04-25,432,13,81,1,34,1,317,11
2020-04-26,440,8,99,18,35,1,306,-11
2020-04-27,440,0,106,7,35,0,299,-7
2020-04-28,453,13,108,2,35,0,310,11
2020-04-29,465,12,118,10,35,0,312,2
2020-04-30,491,26,122,4,35,0,334,22
2020-05-01,547,56,135,13,35,0,377,43
2020-05-02,577,30,145,10,38,3,394,17
2020-05-03,601,24,151,6,38,0,412,18
2020-05-04,607,6,199,48,38,0,370,-42
2020-05-05,640,33,226,27,40,2,374,4
2020-05-06,665,25,233,7,43,3,389,15
2020-05-07,684,19,236,3,44,1,404,15
2020-05-08,708,24,249,13,46,2,413,9
2020-05-09,710,2,258,9,46,0,406,-7
2020-05-10,722,12,264,6,48,2,410,4
2020-05-11,722,0,275,11,49,1,398,-12
2020-05-12,748,26,282,7,49,0,417,19
2020-05-13,802,54,287,5,49,0,466,49
2020-05-14,838,36,292,5,49,0,497,31
2020-05-15,871,33,292,0,49,0,530,33
2020-05-16,917,46,311,19,50,1,556,26
2020-05-17,951,34,318,7,50,0,583,27
2020-05-18,1017,66,336,18,52,2,629,46
2020-05-19,1064,47,357,21,52,0,655,26
2020-05-20,1100,36,366,9,53,1,681,26
2020-05-21,1133,33,397,31,56,3,680,-1
2020-05-22,1204,71,416,19,58,2,730,50
2020-05-23,1261,57,422,6,58,0,781,51
