date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-09,1,1,0,0,0,0,1,1
2020-03-11,1,0,0,0,0,0,1,0
2020-03-13,1,0,0,0,0,0,1,0
2020-03-15,3,2,0,0,0,0,3,2
2020-03-17,3,0,0,0,0,0,3,0
2020-03-19,3,0,0,0,0,0,3,0
2020-03-21,3,0,0,0,0,0,3,0
2020-03-23,3,0,0,0,0,0,3,0
2020-03-25,3,0,0,0,0,0,3,0
2020-03-27,3,0,0,0,0,0,3,0
2020-03-29,3,0,0,0,0,0,3,0
2020-03-31,3,0,0,0,0,0,3,0
2020-04-02,5,2,0,0,0,0,5,2
2020-04-04,5,0,1,1,0,0,4,-1
2020-04-06,6,1,1,0,0,0,5,1
2020-04-08,15,9,1,0,0,0,14,9
2020-04-10,16,1,1,0,1,1,14,0
2020-04-12,16,0,1,0,1,0,14,0
2020-04-14,24,8,4,3,1,0,19,5
2020-04-16,27,3,4,0,1,0,22,3
2020-04-18,36,9,4,0,2,1,30,8
2020-04-20,36,0,4,0,2,0,30,0
2020-04-22,36,0,4,0,2,0,30,0
2020-04-24,41,5,5,1,2,0,34,4
2020-04-26,45,4,6,1,2,0,37,3
2020-04-28,53,8,6,0,2,0,45,8
2020-04-30,62,9,11,5,2,0,49,4
2020-05-02,64,2,11,0,3,1,50,1
2020-05-04,69,5,15,4,3,0,51,1
2020-05-06,69,0,15,0,3,0,51,0
2020-05-08,71,2,15,0,3,0,53,2
2020-05-10,76,5,16,1,3,0,57,4
2020-05-12,166,90,17,1,4,1,145,88
2020-05-14,183,17,19,2,4,0,160,15
2020-05-16,191,8,19,0,4,0,168,8
2020-05-18,202,11,25,6,4,0,173,5
2020-05-20,202,0,25,0,4,0,173,0
2020-05-22,215,13,51,26,4,0,160,-13
2020-05-24,215,0,51,0,4,0,160,0
2020-05-26,226,11,108,57,4,0,114,-46
2020-05-28,241,15,112,4,4,0,125,11
2020-05-30,244,3,121,9,4,0,119,-6
2020-06-01,244,0,124,3,4,0,116,-3
2020-06-03,252,8,131,7,5,1,116,0
2020-06-05,257,5,144,13,5,0,108,-8
2020-06-07,259,2,155,11,5,0,99,-9
2020-06-09,266,7,174,19,5,0,87,-12
2020-06-11,277,11,180,6,5,0,92,5
2020-06-13,283,6,197,17,5,0,81,-11
2020-06-15,291,8,203,6,5,0,83,2
2020-06-17,326,35,203,0,5,0,118,35
2020-06-19,332,6,214,11,5,0,113,-5
2020-06-21,334,2,217,3,5,0,112,-1
2020-06-23,337,3,219,2,5,0,113,1
2020-06-25,340,3,221,2,5,0,114,1
2020-06-27,343,3,221,0,6,1,116,2
2020-06-29,363,20,234,13,6,0,123,7
2020-07-01,461,98,247,13,7,1,207,84
2020-07-03,477,16,261,14,7,0,209,2
2020-07-05,482,5,274,13,8,1,200,-9
2020-07-07,494,12,287,13,8,0,199,-1
2020-07-09,507,13,312,25,9,1,186,-13
2020-07-11,511,4,335,23,9,0,167,-19
2020-07-13,518,7,336,1,9,0,173,6
