date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-03-30,1,1,0,0,0,0,1,1
2020-04-02,1,0,0,0,0,0,1,0
2020-04-05,1,0,0,0,0,0,1,0
2020-04-08,1,0,0,0,0,0,1,0
2020-04-11,3,2,0,0,0,0,3,2
2020-04-14,4,1,0,0,0,0,4,1
2020-04-17,7,3,0,0,0,0,7,3
2020-04-20,7,0,1,1,0,0,6,-1
2020-04-23,13,6,1,0,0,0,12,6
2020-04-26,31,18,1,0,0,0,30,18
2020-04-29,31,0,1,0,0,0,30,0
2020-05-02,31,0,1,0,0,0,30,0
2020-05-05,42,11,1,0,0,0,41,11
2020-05-08,46,4,1,0,0,0,45,4
2020-05-11,64,18,3,2,0,0,61,16
2020-05-14,65,1,3,0,0,0,62,1
2020-05-17,79,14,4,1,0,0,75,13
2020-05-20,88,9,6,2,0,0,82,7
2020-05-23,90,2,13,7,0,0,77,-5
2020-05-26,96,6,15,2,0,0,81,4
2020-05-29,96,0,15,0,0,0,81,0
2020-06-01,96,0,20,5,0,0,76,-5
2020-06-04,98,2,27,7,0,0,71,-5
2020-06-07,102,4,27,0,0,0,75,4
2020-06-10,104,2,27,0,0,0,77,2
2020-06-13,107,3,37,10,0,0,70,-7
2020-06-16,107,0,45,8,0,0,62,-8
2020-06-19,111,4,46,1,0,0,65,3
2020-06-22,111,0,46,0,0,0,65,0
2020-06-25,113,2,66,20,0,0,47,-18
2020-06-28,116,3,69,3,0,0,47,0
2020-07-01,116,0,77,8,0,0,39,-8
2020-07-04,116,0,77,0,0,0,39,0
2020-07-07,120,4,81,4,1,1,38,-1
2020-07-10,121,1,84,3,1,0,36,-2
2020-07-13,121,0,93,9,2,1,26,-10
2020-07-16,124,3,95,2,2,0,27,1
2020-07-19,131,7,104,9,2,0,25,-2
2020-07-22,135,4,107,3,2,0,26,1
2020-07-25,138,3,112,5,2,0,24,-2
2020-07-26,0,0,0,0,0,0,0,0
