date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-15,5,5,0,0,0,0,5,5
2020-03-18,7,2,0,0,0,0,7,2
2020-03-21,7,0,0,0,0,0,7,0
2020-03-24,8,1,0,0,0,0,8,1
2020-03-27,8,0,0,0,0,0,8,0
2020-03-30,13,5,0,0,0,0,13,5
2020-04-02,17,4,0,0,1,1,16,3
2020-04-05,21,4,1,1,1,0,19,3
2020-04-08,28,7,1,0,1,0,26,7
2020-04-11,32,4,6,5,1,0,25,-1
2020-04-14,32,0,6,0,1,0,25,0
2020-04-17,41,9,12,6,1,0,28,3
2020-04-20,60,19,12,0,1,0,47,19
2020-04-23,71,11,12,0,1,0,58,11
2020-04-26,102,31,14,2,1,0,87,29
2020-04-29,116,14,15,1,1,0,100,13
2020-05-02,151,35,16,1,1,0,134,34
2020-05-05,165,14,16,0,2,1,147,13
2020-05-08,206,41,25,9,2,0,179,32
2020-05-11,222,16,38,13,3,1,181,2
2020-05-14,235,13,57,19,3,0,175,-6
2020-05-17,251,16,65,8,3,0,183,8
2020-05-20,261,10,84,19,3,0,174,-9
2020-05-23,271,10,104,20,3,0,164,-10
2020-05-26,274,3,121,17,3,0,150,-14
2020-05-29,282,8,141,20,3,0,138,-12
2020-06-01,294,12,172,31,3,0,119,-19
2020-06-04,313,19,182,10,3,0,128,9
2020-06-07,326,13,208,26,3,0,115,-13
2020-06-10,359,33,219,11,3,0,137,22
2020-06-13,373,14,247,28,4,1,122,-15
2020-06-16,389,16,273,26,4,0,112,-10
2020-06-19,414,25,311,38,4,0,99,-13
2020-06-22,432,18,321,10,5,1,106,7
2020-06-25,470,38,353,32,6,1,111,5
2020-06-28,500,30,374,21,7,1,119,8
2020-07-01,522,22,399,25,7,0,116,-3
2020-07-04,551,29,430,31,8,1,113,-3
2020-07-07,600,49,450,20,11,3,139,26
2020-07-10,639,39,476,26,12,1,151,12
2020-07-13,692,53,501,25,17,5,174,23
2020-07-16,777,85,531,30,17,0,229,55
2020-07-19,865,88,563,32,18,1,284,55
2020-07-20,890,25,584,21,19,1,287,3
