date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-25,1,1,0,0,0,0,1,1
2020-03-30,1,0,0,0,0,0,1,0
2020-04-04,1,0,0,0,0,0,1,0
2020-04-09,3,2,0,0,0,0,3,2
2020-04-14,11,8,0,0,0,0,11,8
2020-04-19,17,6,5,5,0,0,12,1
2020-04-24,17,0,10,5,0,0,7,-5
2020-04-29,23,6,11,1,0,0,12,5
2020-05-04,23,0,11,0,0,0,12,0
2020-05-09,32,9,11,0,2,2,19,7
2020-05-14,62,30,16,5,4,2,42,23
2020-05-19,107,45,20,4,6,2,81,39
2020-05-24,159,52,26,6,7,1,126,45
2020-05-29,215,56,34,8,8,1,173,47
2020-06-03,238,23,54,20,8,0,176,3
2020-06-08,307,69,79,25,8,0,220,44
2020-06-13,399,92,104,25,10,2,285,65
2020-06-18,534,135,112,8,13,3,409,124
2020-06-23,634,100,167,55,13,0,454,45
2020-06-28,711,77,229,62,15,2,467,13
2020-07-03,769,58,315,86,17,2,437,-30
2020-07-08,837,68,465,150,17,0,355,-82
2020-07-13,900,63,567,102,17,0,316,-39
2020-07-14,0,0,0,0,0,0,0,0
